feature,importance
REFUSED_RATE_DOWN_PAYMENT_MEAN,12.36
FLOORSMIN_MEDI,12.24
ORGANIZATION_TYPE_Bank,12.16
NAME_HOUSING_TYPE_Municipal apartment,12.08
PREV_NAME_TYPE_SUITE_Other_B_MEAN,11.96
PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,11.96
NAME_HOUSING_TYPE_House / apartment,11.96
WEEKDAY_APPR_PROCESS_START_TUESDAY,11.92
REFUSED_AMT_DOWN_PAYMENT_MEAN,11.88
CNT_CHILDREN,11.84
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_SUM,11.8
WALLSMATERIAL_MODE_Panel,11.64
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,11.36
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,11.28
NAME_FAMILY_STATUS_Single / not married,11.24
WEEKDAY_APPR_PROCESS_START_SATURDAY,11.24
ORGANIZATION_TYPE_Security Ministries,11.16
PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,11.12
BURO_STATUS_2_MEAN_MEAN,11.08
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,11.04
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,10.96
ORGANIZATION_TYPE_Kindergarten,10.92
CC_AMT_RECIVABLE_SUM,10.88
OCCUPATION_TYPE_Sales staff,10.72
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,10.68
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_MEAN,10.6
PREV_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,10.56
ORGANIZATION_TYPE_Police,10.48
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,10.32
NAME_INCOME_TYPE_Commercial associate,10.28
NEW_RATIO_PREV_RATE_DOWN_PAYMENT_MAX,10.12
CC_NAME_CONTRACT_STATUS_Active_VAR,10.08
FLAG_OWN_REALTY,10.08
NAME_EDUCATION_TYPE_Lower secondary,9.96
PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,9.88
NEW_RATIO_BURO_AMT_CREDIT_SUM_LIMIT_SUM,9.72
WEEKDAY_APPR_PROCESS_START_FRIDAY,9.6
NONLIVINGAPARTMENTS_MEDI,9.6
CC_AMT_BALANCE_SUM,9.56
WEEKDAY_APPR_PROCESS_START_SUNDAY,9.44
REFUSED_AMT_DOWN_PAYMENT_MIN,9.4
NONLIVINGAPARTMENTS_MODE,9.36
CC_AMT_DRAWINGS_POS_CURRENT_MIN,9.0
FLOORSMAX_MODE,8.96
AMT_REQ_CREDIT_BUREAU_DAY,8.96
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_MAX,8.92
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,8.68
FLOORSMAX_MEDI,8.6
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,8.44
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,8.36
FLAG_OWN_CAR,8.2
CC_NAME_CONTRACT_STATUS_Signed_VAR,8.12
CC_SK_DPD_VAR,7.96
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,7.92
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,7.8
CC_CNT_INSTALMENT_MATURE_CUM_MAX,7.8
NEW_RATIO_PREV_RATE_DOWN_PAYMENT_MIN,7.64
NAME_FAMILY_STATUS_Separated,7.6
CC_NAME_CONTRACT_STATUS_Active_MEAN,7.48
NAME_CONTRACT_TYPE_Cash loans,7.4
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,7.32
CC_AMT_TOTAL_RECEIVABLE_MAX,7.28
EXT_SOURCE_2_VAR,7.28
AMT_REQ_CREDIT_BUREAU_WEEK,7.04
REG_CITY_NOT_WORK_CITY,6.92
ELEVATORS_MODE,6.84
PREV_NAME_CONTRACT_STATUS_Unused offer_MEAN,6.84
OCCUPATION_TYPE_Low-skill Laborers,6.8
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,6.8
NAME_EDUCATION_TYPE_Incomplete higher,6.64
CC_AMT_DRAWINGS_CURRENT_MIN,6.44
NEW_RATIO_PREV_AMT_DOWN_PAYMENT_MIN,6.4
CC_SK_DPD_MEAN,6.24
ORGANIZATION_TYPE_Other,6.24
NAME_TYPE_SUITE_Other_B,6.2
ELEVATORS_MEDI,6.16
FONDKAPREMONT_MODE_reg oper spec account,6.04
NAME_TYPE_SUITE_Unaccompanied,5.88
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,5.88
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,5.36
CC_AMT_TOTAL_RECEIVABLE_MEAN,5.36
NAME_FAMILY_STATUS_Civil marriage,5.32
FLAG_DOCUMENT_11,5.28
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,5.28
"NAME_TYPE_SUITE_Spouse, partner",5.28
ORGANIZATION_TYPE_Government,5.28
BURO_MONTHS_BALANCE_MAX_MAX,4.92
PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,4.92
WEEKDAY_APPR_PROCESS_START_THURSDAY,4.6
PREV_NAME_PAYMENT_TYPE_Non-cash from your account_MEAN,4.48
ORGANIZATION_TYPE_Trade: type 3,4.48
CC_SK_DPD_DEF_VAR,4.44
CC_AMT_TOTAL_RECEIVABLE_MIN,4.44
NAME_FAMILY_STATUS_Widow,4.4
CC_AMT_TOTAL_RECEIVABLE_VAR,4.36
CC_MONTHS_BALANCE_MIN,4.16
FONDKAPREMONT_MODE_org spec account,4.04
WALLSMATERIAL_MODE_Others,4.0
PREV_NAME_TYPE_SUITE_Other_A_MEAN,4.0
PREV_CODE_REJECT_REASON_VERIF_MEAN,3.96
REG_REGION_NOT_WORK_REGION,3.88
CC_COUNT,3.88
BURO_STATUS_4_MEAN_MEAN,3.84
BURO_STATUS_3_MEAN_MEAN,3.8
FLAG_DOCUMENT_18,3.68
BURO_CREDIT_DAY_OVERDUE_MAX,3.6
LIVE_REGION_NOT_WORK_REGION,3.56
CC_MONTHS_BALANCE_MAX,3.52
CC_SK_DPD_MAX,3.52
POS_NAME_CONTRACT_STATUS_Approved_MEAN,3.52
ORGANIZATION_TYPE_Restaurant,3.52
HOUSETYPE_MODE_specific housing,3.44
ORGANIZATION_TYPE_Hotel,3.4
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,3.36
NAME_HOUSING_TYPE_With parents,3.36
ACTIVE_CNT_CREDIT_PROLONG_SUM,3.2
ACTIVE_CREDIT_DAY_OVERDUE_MAX,3.16
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,3.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,2.96
CC_AMT_TOTAL_RECEIVABLE_SUM,2.92
CC_AMT_INST_MIN_REGULARITY_MIN,2.92
OCCUPATION_TYPE_Waiters/barmen staff,2.84
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,2.8
ORGANIZATION_TYPE_Transport: type 4,2.8
NAME_HOUSING_TYPE_Rented apartment,2.8
ORGANIZATION_TYPE_Business Entity Type 1,2.6
CC_NAME_CONTRACT_STATUS_Completed_MEAN,2.56
NEW_RATIO_BURO_CNT_CREDIT_PROLONG_SUM,2.44
NAME_TYPE_SUITE_Family,2.4
PREV_HUMAN_EVAL_MIN,2.28
REG_REGION_NOT_LIVE_REGION,2.28
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,2.28
CC_CNT_DRAWINGS_CURRENT_MIN,2.28
FONDKAPREMONT_MODE_reg oper account,2.28
BURO_CREDIT_TYPE_Loan for business development_MEAN,2.24
FLAG_EMAIL,2.2
CC_CNT_INSTALMENT_MATURE_CUM_MIN,2.2
BURO_CREDIT_DAY_OVERDUE_MEAN,2.12
ORGANIZATION_TYPE_Industry: type 3,2.08
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,2.04
CC_CNT_DRAWINGS_POS_CURRENT_MIN,2.04
BURO_STATUS_5_MEAN_MEAN,2.04
OCCUPATION_TYPE_Private service staff,2.0
CLOSED_CNT_CREDIT_PROLONG_SUM,1.96
PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,1.92
CC_NAME_CONTRACT_STATUS_Completed_VAR,1.92
NAME_TYPE_SUITE_Children,1.8
FLAG_DOCUMENT_6,1.8
OCCUPATION_TYPE_Managers,1.64
CC_NAME_CONTRACT_STATUS_Completed_SUM,1.64
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,1.64
CC_SK_DPD_DEF_SUM,1.6
WALLSMATERIAL_MODE_Block,1.56
NEW_RATIO_BURO_MONTHS_BALANCE_MAX_MAX,1.52
ORGANIZATION_TYPE_Trade: type 7,1.48
BURO_CNT_CREDIT_PROLONG_SUM,1.4
FONDKAPREMONT_MODE_not specified,1.36
PREV_NAME_CASH_LOAN_PURPOSE_Buying a used car_MEAN,1.28
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,1.2
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,1.16
CC_NAME_CONTRACT_STATUS_Signed_MEAN,1.16
OCCUPATION_TYPE_Cooking staff,1.08
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,1.08
ORGANIZATION_TYPE_Security,1.08
PREV_NAME_TYPE_SUITE_Group of people_MEAN,1.08
OCCUPATION_TYPE_Security staff,1.08
PREV_CODE_REJECT_REASON_XNA_MEAN,1.08
CC_NAME_CONTRACT_STATUS_Active_MIN,1.0
ORGANIZATION_TYPE_Business Entity Type 2,0.8
OCCUPATION_TYPE_Cleaning staff,0.72
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0.72
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,0.68
ORGANIZATION_TYPE_Transport: type 2,0.68
WALLSMATERIAL_MODE_Mixed,0.64
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0.64
PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,0.6
EXT_SOURCE_3_VAR,0.56
WALLSMATERIAL_MODE_Monolithic,0.56
EMERGENCYSTATE_MODE_No,0.56
PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,0.52
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0.52
HOUSETYPE_MODE_block of flats,0.48
PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,0.4
ORGANIZATION_TYPE_Services,0.4
ORGANIZATION_TYPE_Industry: type 1,0.4
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.36
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0.36
NAME_CONTRACT_TYPE_Revolving loans,0.36
BURO_CREDIT_TYPE_Another type of loan_MEAN,0.32
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0.32
NEW_RATIO_BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,0.32
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0.32
PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,0.32
CC_SK_DPD_DEF_MAX,0.28
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0.28
OCCUPATION_TYPE_Secretaries,0.28
ORGANIZATION_TYPE_Trade: type 2,0.28
ORGANIZATION_TYPE_University,0.28
PREV_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,0.24
ORGANIZATION_TYPE_Electricity,0.2
FLAG_DOCUMENT_5,0.2
WALLSMATERIAL_MODE_Wooden,0.16
PREV_HUMAN_EVAL_MAX,0.16
ORGANIZATION_TYPE_Housing,0.16
EMERGENCYSTATE_MODE_Yes,0.16
NEW_RATIO_BURO_CREDIT_DAY_OVERDUE_MAX,0.12
CC_NAME_CONTRACT_STATUS_Completed_MAX,0.12
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0.12
ORGANIZATION_TYPE_Industry: type 11,0.12
ORGANIZATION_TYPE_Agriculture,0.12
FLAG_DOCUMENT_16,0.08
FLAG_DOCUMENT_9,0.08
PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,0.04
NAME_HOUSING_TYPE_Co-op apartment,0.04
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0.04
CC_NAME_CONTRACT_STATUS_Signed_MAX,0.04
AMT_REQ_CREDIT_BUREAU_HOUR,0.04
FLAG_EMP_PHONE,0.04
BURO_CREDIT_TYPE_Loan for working capital replenishment_MEAN,0.04
NAME_TYPE_SUITE_Other_A,0.04
BURO_CREDIT_TYPE_Mobile operator loan_MEAN,0.0
BURO_CREDIT_TYPE_Loan for purchase of shares (margin lending)_MEAN,0.0
BURO_CREDIT_CURRENCY_currency 1_MEAN,0.0
BURO_CREDIT_TYPE_Loan for the purchase of equipment_MEAN,0.0
NAME_INCOME_TYPE_Student,0.0
NAME_INCOME_TYPE_Businessman,0.0
FLAG_DOCUMENT_10,0.0
NAME_INCOME_TYPE_Unemployed,0.0
CC_NAME_CONTRACT_STATUS_Refused_VAR,0.0
ORGANIZATION_TYPE_Postal,0.0
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0.0
BURO_CREDIT_ACTIVE_nan_MEAN,0.0
BURO_CREDIT_CURRENCY_currency 3_MEAN,0.0
BURO_CREDIT_CURRENCY_currency 2_MEAN,0.0
BURO_CREDIT_TYPE_Interbank credit_MEAN,0.0
FLAG_CONT_MOBILE,0.0
BURO_CREDIT_CURRENCY_currency 4_MEAN,0.0
BURO_CREDIT_CURRENCY_nan_MEAN,0.0
OCCUPATION_TYPE_IT staff,0.0
NAME_INCOME_TYPE_Pensioner,0.0
ORGANIZATION_TYPE_Realtor,0.0
ORGANIZATION_TYPE_Religion,0.0
ORGANIZATION_TYPE_Mobile,0.0
BURO_CREDIT_TYPE_Cash loan (non-earmarked)_MEAN,0.0
PREV_PRODUCT_COMBINATION_nan_MEAN,0.0
NAME_INCOME_TYPE_Maternity leave,0.0
PREV_CHANNEL_TYPE_nan_MEAN,0.0
ORGANIZATION_TYPE_Industry: type 7,0.0
BURO_CREDIT_ACTIVE_Bad debt_MEAN,0.0
REFUSED_HUMAN_EVAL_MIN,0.0
CC_NAME_CONTRACT_STATUS_Signed_SUM,0.0
CC_NAME_CONTRACT_STATUS_nan_MAX,0.0
ORGANIZATION_TYPE_Industry: type 4,0.0
CC_NAME_CONTRACT_STATUS_nan_MEAN,0.0
ORGANIZATION_TYPE_Industry: type 2,0.0
ORGANIZATION_TYPE_Industry: type 13,0.0
ORGANIZATION_TYPE_Industry: type 12,0.0
ORGANIZATION_TYPE_Industry: type 10,0.0
CC_NAME_CONTRACT_STATUS_nan_MIN,0.0
CC_NAME_CONTRACT_STATUS_nan_SUM,0.0
CC_NAME_CONTRACT_STATUS_nan_VAR,0.0
CC_SK_DPD_DEF_MIN,0.0
ORGANIZATION_TYPE_Emergency,0.0
ORGANIZATION_TYPE_Culture,0.0
ORGANIZATION_TYPE_Advertising,0.0
ORGANIZATION_TYPE_Cleaning,0.0
CC_SK_DPD_MIN,0.0
CC_NAME_CONTRACT_STATUS_Signed_MIN,0.0
REFUSED_HUMAN_EVAL_MEAN,0.0
OCCUPATION_TYPE_Realty agents,0.0
REFUSED_HUMAN_EVAL_MAX,0.0
NAME_FAMILY_STATUS_Unknown,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MAX,0.0
ORGANIZATION_TYPE_Legal Services,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_MIN,0.0
NAME_EDUCATION_TYPE_Academic degree,0.0
ORGANIZATION_TYPE_Insurance,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_SUM,0.0
APPROVED_HUMAN_EVAL_MIN,0.0
ORGANIZATION_TYPE_Industry: type 8,0.0
BURO_CREDIT_TYPE_Real estate loan_MEAN,0.0
APPROVED_HUMAN_EVAL_MEAN,0.0
APPROVED_HUMAN_EVAL_MAX,0.0
ORGANIZATION_TYPE_Industry: type 6,0.0
CC_NAME_CONTRACT_STATUS_Sent proposal_VAR,0.0
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0.0
ORGANIZATION_TYPE_Industry: type 5,0.0
PREV_NAME_YIELD_GROUP_nan_MEAN,0.0
ORGANIZATION_TYPE_Transport: type 1,0.0
BURO_CREDIT_TYPE_Unknown type of loan_MEAN,0.0
POS_NAME_CONTRACT_STATUS_nan_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,0.0
NEW_RATIO_PREV_HUMAN_EVAL_MIN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,0.0
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0.0
FLAG_DOCUMENT_7,0.0
PREV_NAME_CLIENT_TYPE_nan_MEAN,0.0
FLAG_DOCUMENT_4,0.0
FLAG_DOCUMENT_2,0.0
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0.0
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Completed_MIN,0.0
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0.0
FLAG_DOCUMENT_20,0.0
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
NEW_RATIO_BURO_CREDIT_DAY_OVERDUE_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,0.0
NEW_RATIO_PREV_HUMAN_EVAL_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_MIN,0.0
CC_NAME_CONTRACT_STATUS_Approved_SUM,0.0
HOUSETYPE_MODE_terraced house,0.0
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0.0
FLAG_MOBIL,0.0
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0.0
PREV_CODE_REJECT_REASON_nan_MEAN,0.0
PREV_CHANNEL_TYPE_Car dealer_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_VAR,0.0
CC_NAME_CONTRACT_STATUS_Active_MAX,0.0
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0.0
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0.0
NEW_RATIO_PREV_HUMAN_EVAL_MAX,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,0.0
CLOSED_CREDIT_DAY_OVERDUE_MAX,0.0
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0.0
BURO_CREDIT_TYPE_nan_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,0.0
PREV_NAME_PORTFOLIO_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Refused_MEAN,0.0
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0.0
FLAG_DOCUMENT_14,0.0
CC_NAME_CONTRACT_STATUS_Refused_MIN,0.0
CC_NAME_CONTRACT_STATUS_Refused_SUM,0.0
BURO_STATUS_nan_MEAN_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Approved_MAX,0.0
OCCUPATION_TYPE_HR staff,0.0
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.0
FLAG_DOCUMENT_19,0.0
FLAG_DOCUMENT_13,0.0
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0.0
NAME_TYPE_SUITE_Group of people,0.0
ORGANIZATION_TYPE_Trade: type 6,0.0
ORGANIZATION_TYPE_Trade: type 5,0.0
ORGANIZATION_TYPE_Trade: type 4,0.0
FLAG_DOCUMENT_12,0.0
ORGANIZATION_TYPE_Trade: type 1,0.0
ORGANIZATION_TYPE_Telecom,0.0
FLAG_DOCUMENT_15,0.0
CC_NAME_CONTRACT_STATUS_Refused_MAX,0.0
PREV_NAME_PORTFOLIO_Cars_MEAN,0.0
FLAG_DOCUMENT_17,0.0
PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0.0
POS_NAME_CONTRACT_STATUS_Amortized debt_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0.0
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MAX,0.0
CC_NAME_CONTRACT_STATUS_Demand_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_MIN,0.0
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0.0
ORGANIZATION_TYPE_XNA,0.0
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_SUM,0.0
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0.0
CC_NAME_CONTRACT_STATUS_Demand_VAR,0.0
PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,0.0
NEW_DOC_IND_AVG,0.0
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0.0
FLAG_DOCUMENT_21,0.0
