feature,importance
PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,13.08
PREV_NAME_CASH_LOAN_PURPOSE_Urgent needs_MEAN,12.86
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,12.62
PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,12.28
CC_NAME_CONTRACT_STATUS_Active_MEAN,12.06
NEW_RATIO_PREV_RATE_DOWN_PAYMENT_MIN,11.98
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,11.86
NAME_HOUSING_TYPE_Municipal apartment,11.7
NAME_INCOME_TYPE_Commercial associate,11.64
ORGANIZATION_TYPE_Kindergarten,11.46
WEEKDAY_APPR_PROCESS_START_SUNDAY,11.46
NONLIVINGAPARTMENTS_MEDI,11.28
ORGANIZATION_TYPE_Police,11.06
CC_AMT_DRAWINGS_POS_CURRENT_MIN,10.9
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_MAX,10.9
FLAG_OWN_REALTY,10.52
NAME_EDUCATION_TYPE_Lower secondary,10.28
NONLIVINGAPARTMENTS_MODE,10.08
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,8.16
NAME_EDUCATION_TYPE_Incomplete higher,7.82
NAME_CONTRACT_TYPE_Cash loans,7.46
NAME_FAMILY_STATUS_Separated,7.24
EXT_SOURCE_2_VAR,6.92
ACTIVE_CREDIT_DAY_OVERDUE_MAX,6.56
PREV_NAME_CASH_LOAN_PURPOSE_Car repairs_MEAN,5.3
CC_AMT_TOTAL_RECEIVABLE_MEAN,5.2
PREV_NAME_TYPE_SUITE_Other_A_MEAN,4.28
FLAG_DOCUMENT_18,4.14
NAME_HOUSING_TYPE_Rented apartment,4.0
PREV_HUMAN_EVAL_MIN,2.42
